date,MACD,MACD_Hist,MACD_Signal
2000-02-18,4.4433,3.6287,0.8147
2000-02-22,5.1221,3.446,1.6761
2000-02-23,5.6259,3.1598,2.4661
2000-02-24,5.9062,2.7521,3.1541
2000-02-25,5.7346,2.0644,3.6702
2000-02-28,5.4997,1.4636,4.0361
2000-02-29,5.5123,1.181,4.3314
2000-03-01,5.3102,0.7831,4.5271
2000-03-02,4.757,0.1839,4.5731
2000-03-03,4.3444,-0.1829,4.5274
2000-03-06,3.9414,-0.4688,4.4102
2000-03-07,5.5598,0.9197,4.6401
2000-03-08,6.8195,1.7435,5.076
2000-03-09,9.029,3.1624,5.8666
2000-03-10,12.0691,4.9621,7.1071
2000-03-13,16.8104,7.7626,9.0477
2000-03-14,17.2064,6.5269,10.6795
2000-03-15,16.9615,5.0257,11.9359
2000-03-16,15.6647,2.983,12.6816
2000-03-17,14.9256,1.7951,13.1304
2000-03-20,14.1708,0.8323,13.3385
2000-03-21,13.0247,-0.251,13.2757
2000-03-22,12.0326,-0.9945,13.0271
2000-03-23,11.253,-1.4193,12.6723
2000-03-24,10.1901,-1.9858,12.1759
2000-03-27,8.7522,-2.7389,11.4911
2000-03-28,7.0074,-3.587,10.5944
2000-03-29,5.1369,-4.366,9.5029
2000-03-30,3.5778,-4.7401,8.3179
2000-03-31,3.0869,-4.1848,7.2717
2000-04-03,2.1406,-4.1048,6.2455
2000-04-04,1.1451,-4.0803,5.2254
2000-04-05,1.6835,-2.8335,4.517
2000-04-06,2.4251,-1.6735,4.0986
2000-04-07,3.5098,-0.471,3.9809
2000-04-10,3.5937,-0.3097,3.9034
2000-04-11,3.175,-0.5827,3.7577
2000-04-12,2.0824,-1.3403,3.4227
2000-04-13,0.9339,-1.9911,2.9249
2000-04-14,-0.5063,-2.745,2.2387
2000-04-17,-1.3489,-2.8701,1.5211
2000-04-18,-0.971,-1.9937,1.0227
2000-04-19,-0.9886,-1.609,0.6205
2000-04-20,-1.0253,-1.3166,0.2913
2000-04-24,-1.3616,-1.3223,-0.0393
2000-04-25,-0.9418,-0.722,-0.2198
2000-04-26,-0.6715,-0.3614,-0.3101
2000-04-27,0.0959,0.3248,-0.2289
2000-04-28,0.5469,0.6206,-0.0738
2000-05-01,1.1229,0.9573,0.1656
2000-05-02,1.2774,0.8895,0.3879
2000-05-03,1.2691,0.7049,0.5642
2000-05-04,1.3326,0.6148,0.7179
2000-05-05,1.6919,0.7792,0.9127
2000-05-08,1.6845,0.6174,1.067
2000-05-09,1.5597,0.3942,1.1656
2000-05-10,0.7566,-0.3272,1.0838
2000-05-11,0.3876,-0.557,0.9445
2000-05-12,-0.1054,-0.8399,0.7345
2000-05-15,-0.0517,-0.629,0.5773
2000-05-16,0.689,0.0894,0.5996
2000-05-17,2.5777,1.5824,0.9952
2000-05-18,3.4298,1.9476,1.4822
2000-05-19,3.9865,2.0035,1.983
2000-05-22,4.9117,2.3429,2.5687
2000-05-23,5.5088,2.352,3.1568
2000-05-24,5.8021,2.1163,3.6858
2000-05-25,5.8462,1.7283,4.1179
2000-05-26,5.854,1.3889,4.4651
2000-05-30,6.1444,1.3434,4.801
2000-05-31,6.5332,1.3858,5.1474
2000-06-01,7.1224,1.58,5.5424
2000-06-02,8.6435,2.4809,6.1626
2000-06-05,9.9602,3.038,6.9221
2000-06-06,10.3438,2.7373,7.6065
2000-06-07,10.0717,1.9722,8.0995
2000-06-08,9.8156,1.3729,8.4427
2000-06-09,9.7823,1.0716,8.7106
2000-06-12,9.3814,0.5366,8.8448
2000-06-13,9.2636,0.3351,8.9286
2000-06-14,9.0578,0.1034,8.9544
2000-06-15,9.0565,0.0817,8.9748
2000-06-16,10.5238,1.2392,9.2846
2000-06-19,12.2954,2.4086,9.8868
2000-06-20,13.3757,2.7911,10.5846
2000-06-21,15.3381,3.8028,11.5353
2000-06-22,15.9509,3.5325,12.4184
2000-06-23,15.0207,2.0819,12.9389
2000-06-26,15.5408,2.0815,13.4592
2000-06-27,8.2207,-4.1909,12.4115
2000-06-28,2.1725,-8.1912,10.3637
2000-06-29,-3.3782,-10.9936,7.6153
2000-06-30,-7.2953,-11.9285,4.6332
2000-07-03,-10.4749,-12.0865,1.6116
2000-07-05,-13.3708,-11.9859,-1.3849
2000-07-06,-15.2225,-11.0701,-4.1524
2000-07-07,-16.475,-9.8581,-6.6169
2000-07-10,-17.0293,-8.3299,-8.6994
2000-07-11,-16.8754,-6.5408,-10.3346
2000-07-12,-16.4133,-4.863,-11.5503
2000-07-13,-15.3553,-3.044,-12.3113
2000-07-14,-14.3969,-1.6684,-12.7284
2000-07-17,-13.5465,-0.6544,-12.8921
2000-07-18,-12.8408,0.041,-12.8818
2000-07-19,-12.5052,0.3012,-12.8065
2000-07-20,-11.9555,0.6808,-12.6363
2000-07-21,-11.3183,1.0544,-12.3727
2000-07-24,-11.2836,0.8712,-12.1549
2000-07-25,-11.1973,0.7661,-11.9634
2000-07-26,-11.3666,0.4774,-11.844
2000-07-27,-11.6935,0.1204,-11.8139
2000-07-28,-11.7167,0.0777,-11.7945
2000-07-31,-11.1228,0.5374,-11.6601
2000-08-01,-10.6256,0.8276,-11.4532
2000-08-02,-10.02,1.1466,-11.1666
2000-08-03,-9.2216,1.556,-10.7776
2000-08-04,-8.4016,1.9008,-10.3024
2000-08-07,-7.2646,2.4303,-9.6948
2000-08-08,-6.4106,2.6274,-9.038
2000-08-09,-5.828,2.568,-8.396
2000-08-10,-5.2453,2.5205,-7.7659
2000-08-11,-4.8535,2.3299,-7.1834
2000-08-14,-4.4417,2.1933,-6.635
2000-08-15,-3.5787,2.4451,-6.0238
2000-08-16,-2.7181,2.6445,-5.3626
2000-08-17,-1.9029,2.7678,-4.6707
2000-08-18,-1.0334,2.9098,-3.9432
2000-08-21,-0.2456,2.9582,-3.2037
2000-08-22,-0.2142,2.3916,-2.6058
2000-08-23,0.1423,2.1985,-2.0562
2000-08-24,0.5795,2.1086,-1.529
2000-08-25,0.7607,1.8318,-1.0711
2000-08-28,1.1333,1.7635,-0.6302
2000-08-29,1.3971,1.6219,-0.2247
2000-08-30,1.643,1.4942,0.1488
2000-08-31,1.8871,1.3906,0.4965
2000-09-01,2.0664,1.2559,0.8104
2000-09-05,2.1937,1.1066,1.0871
2000-09-06,1.8297,0.5941,1.2356
2000-09-07,1.8427,0.4857,1.357
2000-09-08,1.4626,0.0845,1.3781
2000-09-11,0.9088,-0.3755,1.2843
2000-09-12,0.4295,-0.6839,1.1133
2000-09-13,0.0466,-0.8534,0.9
2000-09-14,-0.3057,-0.9646,0.6588
2000-09-15,-0.4578,-0.8933,0.4355
2000-09-18,-0.902,-1.07,0.168
2000-09-19,-1.0755,-0.9948,-0.0807
2000-09-20,-1.3785,-1.0383,-0.3403
2000-09-21,-1.3722,-0.8255,-0.5466
2000-09-22,-1.255,-0.5667,-0.6883
2000-09-25,-0.7453,-0.0455,-0.6997
2000-09-26,-0.193,0.4054,-0.5984
2000-09-27,0.5809,0.9434,-0.3625
2000-09-28,1.3801,1.3941,-0.014
2000-09-29,1.8014,1.4523,0.3491
2000-10-02,1.9562,1.2857,0.6705
2000-10-03,1.7114,0.8327,0.8787
2000-10-04,1.4299,0.4409,0.9889
2000-10-05,1.0534,0.0516,1.0018
2000-10-06,0.3827,-0.4953,0.878
2000-10-09,-0.0275,-0.7244,0.6969
2000-10-10,-0.7721,-1.1752,0.4031
2000-10-11,-1.3021,-1.3641,0.0621
2000-10-12,-1.9066,-1.575,-0.3317
2000-10-13,-2.1592,-1.462,-0.6972
2000-10-16,-2.452,-1.4039,-1.0481
2000-10-17,-3.0229,-1.5798,-1.4431
2000-10-18,-3.5107,-1.6541,-1.8566
2000-10-19,-3.4038,-1.2377,-2.1661
2000-10-20,-2.8074,-0.513,-2.2943
2000-10-23,-2.4333,-0.1112,-2.3221
2000-10-24,-2.2864,0.0285,-2.315
2000-10-25,-2.604,-0.2312,-2.3728
2000-10-26,-2.6189,-0.1969,-2.422
2000-10-27,-2.7156,-0.2349,-2.4807
2000-10-30,-3.1043,-0.4988,-2.6054
2000-10-31,-2.9586,-0.2825,-2.6761
2000-11-01,-2.8115,-0.1083,-2.7031
2000-11-02,-2.2853,0.3343,-2.6196
2000-11-03,-1.4984,0.8969,-2.3953
2000-11-06,-0.4261,1.5754,-2.0015
2000-11-07,0.0049,1.6051,-1.6002
2000-11-08,0.1734,1.4189,-1.2455
2000-11-09,-0.2749,0.7765,-1.0514
2000-11-10,-0.8926,0.127,-1.0196
2000-11-13,-1.3465,-0.2615,-1.085
2000-11-14,-0.8236,0.2091,-1.0327
2000-11-15,-0.4787,0.4432,-0.9219
2000-11-16,-0.5477,0.2994,-0.8471
2000-11-17,-0.6952,0.1215,-0.8167
2000-11-20,-1.1921,-0.3004,-0.8918
2000-11-21,-1.6572,-0.6124,-1.0449
2000-11-22,-2.2421,-0.9577,-1.2843
2000-11-24,-2.4258,-0.9132,-1.5126
2000-11-27,-2.6969,-0.9474,-1.7495
2000-11-28,-3.2088,-1.1675,-2.0413
2000-11-29,-3.8262,-1.4279,-2.3983
2000-11-30,-4.8845,-1.989,-2.8955
2000-12-01,-5.3389,-1.9547,-3.3842
2000-12-04,-5.5791,-1.7559,-3.8232
2000-12-05,-5.4691,-1.3167,-4.1524
2000-12-06,-5.8695,-1.3737,-4.4958
2000-12-07,-6.1761,-1.3442,-4.8318
2000-12-08,-5.608,-0.6209,-4.9871
2000-12-11,-5.0991,-0.0896,-5.0095
2000-12-12,-4.7515,0.2064,-4.9579
2000-12-13,-4.7241,0.187,-4.9111
2000-12-14,-4.8938,0.0139,-4.9077
2000-12-15,-5.2996,-0.3136,-4.9861
2000-12-18,-5.459,-0.3784,-5.0806
2000-12-19,-5.7547,-0.5392,-5.2155
2000-12-20,-6.2294,-0.8112,-5.4182
2000-12-21,-6.8495,-1.145,-5.7045
2000-12-22,-6.6845,-0.784,-5.9005
2000-12-26,-6.5931,-0.5541,-6.039
2000-12-27,-6.2669,-0.1823,-6.0846
2000-12-28,-5.9255,0.1273,-6.0528
2000-12-29,-5.853,0.1598,-6.0128
2001-01-02,-5.9552,0.0461,-6.0013
2001-01-03,-5.2343,0.6136,-5.8479
2001-01-04,-4.2509,1.2776,-5.5285
2001-01-05,-3.9537,1.2598,-5.2135
2001-01-08,-3.3934,1.4561,-4.8495
2001-01-09,-2.8511,1.5987,-4.4498
2001-01-10,-2.1648,1.828,-3.9928
2001-01-11,-1.3081,2.1478,-3.4559
2001-01-12,-0.7017,2.2033,-2.905
2001-01-16,-0.513,1.9136,-2.4266
2001-01-17,-0.2341,1.754,-1.9881
2001-01-18,0.6732,2.129,-1.4559
2001-01-19,1.263,2.1751,-0.9121
2001-01-22,1.5464,1.9668,-0.4204
2001-01-23,2.1481,2.0548,0.0933
2001-01-24,2.5767,1.9867,0.59
2001-01-25,2.4444,1.4835,0.9609
2001-01-26,2.4373,1.1811,1.2562
2001-01-29,2.4239,0.9342,1.4897
2001-01-30,2.4759,0.789,1.687
2001-01-31,2.4438,0.6055,1.8383
2001-02-01,2.4115,0.4586,1.953
2001-02-02,1.9591,0.0049,1.9542
2001-02-05,1.5767,-0.302,1.8787
2001-02-06,1.2791,-0.4797,1.7588
2001-02-07,0.8575,-0.721,1.5785
2001-02-08,0.4974,-0.8649,1.3623
2001-02-09,0.1841,-0.9426,1.1267
2001-02-12,-0.1576,-1.0274,0.8698
2001-02-13,-0.319,-0.951,0.6321
2001-02-14,-0.1825,-0.6517,0.4691
2001-02-15,0.6244,0.1242,0.5002
2001-02-16,1.4937,0.7948,0.6989
2001-02-20,1.6838,0.7879,0.8959
2001-02-21,2.0083,0.8899,1.1184
2001-02-22,2.4294,1.0489,1.3806
2001-02-23,2.4094,0.8231,1.5863
2001-02-26,2.2698,0.5467,1.723
2001-02-27,1.88,0.1256,1.7544
2001-02-28,1.1344,-0.496,1.6304
2001-03-01,0.819,-0.6492,1.4681
2001-03-02,0.1923,-1.0207,1.213
2001-03-05,-0.2673,-1.1843,0.9169
2001-03-06,-0.2854,-0.9618,0.6764
2001-03-07,0.0132,-0.5306,0.5438
2001-03-08,0.3867,-0.1257,0.5124
2001-03-09,0.3701,-0.1138,0.4839
2001-03-12,0.2085,-0.2203,0.4288
2001-03-13,0.5382,0.0875,0.4507
2001-03-14,1.0345,0.467,0.5675
2001-03-15,1.6365,0.8552,0.7813
2001-03-16,2.0696,1.0306,1.0389
2001-03-19,2.6589,1.296,1.3629
2001-03-20,2.622,1.0073,1.6147
2001-03-21,2.9023,1.0301,1.8723
2001-03-22,3.5826,1.3683,2.2143
2001-03-23,4.0246,1.4482,2.5764
2001-03-26,4.6145,1.6305,2.984
2001-03-27,4.8191,1.4681,3.351
2001-03-28,4.9285,1.262,3.6665
2001-03-29,5.0394,1.0983,3.9411
2001-03-30,4.733,0.6335,4.0995
2001-04-02,4.2212,0.0974,4.1238
2001-04-03,3.9365,-0.1499,4.0864
2001-04-04,3.1405,-0.7567,3.8972
2001-04-05,2.9046,-0.7941,3.6987
2001-04-06,2.6668,-0.8255,3.4923
2001-04-09,2.2067,-1.0284,3.2352
2001-04-10,2.2703,-0.7719,3.0422
2001-04-11,2.6085,-0.347,2.9555
2001-04-12,2.9267,-0.023,2.9497
2001-04-16,3.0063,0.0452,2.961
2001-04-17,3.3024,0.2731,3.0293
2001-04-18,3.9243,0.716,3.2083
2001-04-19,4.8965,1.3506,3.5459
2001-04-20,5.8466,1.8405,4.0061
2001-04-23,6.1581,1.7216,4.4365
2001-04-24,5.8669,1.1444,4.7226
2001-04-25,5.8527,0.9041,4.9486
2001-04-26,5.2716,0.2584,5.0132
2001-04-27,5.175,0.1294,5.0455
2001-04-30,5.3833,0.2702,5.1131
2001-05-01,6.1058,0.7942,5.3117
2001-05-02,6.4356,0.8992,5.5364
2001-05-03,6.5895,0.8425,5.7471
2001-05-04,6.7324,0.7882,5.9441
2001-05-07,7.089,0.9159,6.1731
2001-05-08,6.746,0.4583,6.2877
2001-05-09,6.0749,-0.1702,6.2451
2001-05-10,5.2573,-0.7902,6.0476
2001-05-11,4.3933,-1.3234,5.7167
2001-05-14,3.7198,-1.5975,5.3173
2001-05-15,3.3755,-1.5535,4.929
2001-05-16,3.3743,-1.2437,4.618
2001-05-17,3.4555,-0.9301,4.3855
2001-05-18,3.4238,-0.7694,4.1932
2001-05-21,3.6711,-0.4177,4.0888
2001-05-22,4.0384,-0.0403,4.0787
2001-05-23,4.2171,0.1107,4.1064
2001-05-24,4.4176,0.249,4.1686
2001-05-25,4.3831,0.1716,4.2115
2001-05-29,4.0062,-0.1643,4.1704
2001-05-30,3.5344,-0.5088,4.0432
2001-05-31,3.0694,-0.779,3.8485
2001-06-01,3.0483,-0.6401,3.6884
2001-06-04,2.8853,-0.6425,3.5278
2001-06-05,3.0973,-0.3444,3.4417
2001-06-06,3.26,-0.1454,3.4054
2001-06-07,3.7739,0.2948,3.4791
2001-06-08,3.9277,0.3589,3.5688
2001-06-11,3.7777,0.1671,3.6106
2001-06-12,3.8668,0.205,3.6618
2001-06-13,3.6324,-0.0235,3.6559
2001-06-14,3.3915,-0.2115,3.603
2001-06-15,3.2806,-0.258,3.5386
2001-06-18,2.8563,-0.5458,3.4021
2001-06-19,2.0933,-1.047,3.1404
2001-06-20,1.7676,-1.0982,2.8658
2001-06-21,1.6279,-0.9903,2.6182
2001-06-22,1.4672,-0.9208,2.388
2001-06-25,1.3102,-0.8622,2.1725
2001-06-26,1.3821,-0.6323,2.0144
2001-06-27,1.1913,-0.6585,1.8498
2001-06-28,1.1136,-0.5889,1.7025
2001-06-29,1.1063,-0.477,1.5833
2001-07-02,0.7592,-0.6592,1.4185
2001-07-03,0.5696,-0.6791,1.2487
2001-07-05,-0.1047,-1.0827,0.978
2001-07-06,-0.8361,-1.4513,0.6152
2001-07-09,-1.6102,-1.7803,0.1701
2001-07-10,-2.1472,-1.8539,-0.2933
2001-07-11,-2.5555,-1.8097,-0.7458
2001-07-12,-2.5176,-1.4175,-1.1001
2001-07-13,-2.5956,-1.1964,-1.3992
2001-07-16,-3.1465,-1.3978,-1.7487
2001-07-17,-3.2103,-1.1693,-2.041
2001-07-18,-3.4408,-1.1198,-2.321
2001-07-19,-3.4848,-0.9311,-2.5537
2001-07-20,-3.6567,-0.8823,-2.7743
2001-07-23,-4.3152,-1.2327,-3.0825
2001-07-24,-4.4159,-1.0667,-3.3492
2001-07-25,-4.5002,-0.9208,-3.5794
2001-07-26,-3.9319,-0.282,-3.6499
2001-07-27,-3.2823,0.2941,-3.5764
2001-07-30,-2.8899,0.5492,-3.4391
2001-07-31,-2.4035,0.8284,-3.232
2001-08-01,-1.601,1.3048,-2.9058
2001-08-02,-0.7913,1.6916,-2.4829
2001-08-03,-0.1941,1.831,-2.0251
2001-08-06,0.4778,2.0023,-1.5246
2001-08-07,0.8926,1.9337,-1.0411
2001-08-08,1.028,1.6553,-0.6273
2001-08-09,1.0019,1.3034,-0.3015
2001-08-10,0.9621,1.0108,-0.0488
2001-08-13,1.2031,1.0015,0.2016
2001-08-14,1.1915,0.7919,0.3996
2001-08-15,1.1769,0.6218,0.555
2001-08-16,1.4407,0.7086,0.7322
2001-08-17,1.1684,0.349,0.8194
2001-08-20,0.8954,0.0608,0.8346
2001-08-21,0.5318,-0.2423,0.7741
2001-08-22,0.508,-0.2128,0.7208
2001-08-23,0.3336,-0.3098,0.6434
2001-08-24,0.3823,-0.2089,0.5912
2001-08-27,0.6514,0.0482,0.6032
2001-08-28,0.763,0.1279,0.6352
2001-08-29,0.6185,-0.0134,0.6318
2001-08-30,0.4766,-0.1242,0.6008
2001-08-31,0.4159,-0.1479,0.5638
2001-09-04,-0.1063,-0.5361,0.4298
2001-09-05,-0.3802,-0.648,0.2678
2001-09-06,-0.8529,-0.8965,0.0437
2001-09-07,-1.1489,-0.954,-0.1949
2001-09-10,-1.548,-1.0825,-0.4655
2001-09-17,-5.1752,-3.7677,-1.4074
2001-09-18,-8.1215,-5.3712,-2.7502
2001-09-19,-10.3684,-6.0945,-4.2739
2001-09-20,-12.2237,-6.3598,-5.8638
2001-09-21,-13.6903,-6.2612,-7.4291
2001-09-24,-14.4416,-5.61,-8.8316
2001-09-25,-14.959,-4.9019,-10.0571
2001-09-26,-15.2769,-4.1758,-11.101
2001-09-27,-15.4747,-3.4989,-11.9758
2001-09-28,-15.356,-2.7041,-12.6518
2001-10-01,-15.2738,-2.0976,-13.1762
2001-10-02,-15.0354,-1.4874,-13.5481
2001-10-03,-14.4029,-0.6839,-13.719
2001-10-04,-13.4472,0.2175,-13.6647
2001-10-05,-12.4965,0.9345,-13.431
2001-10-08,-11.5503,1.5046,-13.0549
2001-10-09,-10.7938,1.8089,-12.6027
2001-10-10,-9.9129,2.1518,-12.0647
2001-10-11,-8.8139,2.6007,-11.4145
2001-10-12,-7.6553,3.0074,-10.6627
2001-10-15,-6.6747,3.1904,-9.8651
2001-10-16,-5.5073,3.4862,-8.9935
2001-10-17,-4.7373,3.405,-8.1423
2001-10-18,-3.9397,3.3621,-7.3018
2001-10-19,-3.1988,3.2824,-6.4812
2001-10-22,-2.4974,3.187,-5.6844
2001-10-23,-1.9832,2.961,-4.9442
2001-10-24,-1.4006,2.8349,-4.2355
2001-10-25,-0.7104,2.8201,-3.5304
2001-10-26,-0.4423,2.4705,-2.9128
2001-10-29,-0.524,1.911,-2.435
2001-10-30,-0.5876,1.4779,-2.0656
2001-10-31,-0.5622,1.2027,-1.7649
2001-11-01,-0.2438,1.2168,-1.4607
2001-11-02,0.0602,1.2167,-1.1565
2001-11-05,0.3112,1.1742,-0.863
2001-11-06,0.7637,1.3013,-0.5376
2001-11-07,1.1126,1.3202,-0.2076
2001-11-08,1.3031,1.2086,0.0946
2001-11-09,1.7128,1.2946,0.4182
2001-11-12,2.1282,1.368,0.7602
2001-11-13,2.3936,1.3067,1.0869
2001-11-14,2.4538,1.0935,1.3603
2001-11-15,2.4953,0.908,1.5873
2001-11-16,2.4627,0.7004,1.7624
2001-11-19,2.3174,0.444,1.8734
2001-11-20,2.0622,0.1511,1.9111
2001-11-21,1.7878,-0.0987,1.8865
2001-11-23,1.6074,-0.2233,1.8306
2001-11-26,1.7325,-0.0785,1.811
2001-11-27,1.8563,0.0362,1.8201
2001-11-28,1.7144,-0.0846,1.7989
2001-11-29,1.7631,-0.0287,1.7918
2001-11-30,1.8634,0.0573,1.8061
2001-12-03,1.8545,0.0387,1.8158
2001-12-04,2.1718,0.2848,1.887
2001-12-05,2.7698,0.7062,2.0635
2001-12-06,3.1277,0.8514,2.2764
2001-12-07,3.2218,0.7563,2.4655
2001-12-10,3.3066,0.6729,2.6337
2001-12-11,3.5085,0.6998,2.8086
2001-12-12,3.7822,0.7789,3.0034
2001-12-13,3.8052,0.6415,3.1637
2001-12-14,4.0056,0.6735,3.3321
2001-12-17,4.3053,0.7785,3.5267
2001-12-18,4.3514,0.6597,3.6917
2001-12-19,4.1935,0.4015,3.792
2001-12-20,3.8194,0.0219,3.7975
2001-12-21,3.6966,-0.0808,3.7773
2001-12-24,3.6866,-0.0725,3.7592
2001-12-26,3.7661,0.0055,3.7606
2001-12-27,3.9106,0.1201,3.7906
2001-12-28,3.8461,0.0444,3.8017
2001-12-31,3.6871,-0.0917,3.7788
2002-01-02,3.5524,-0.1811,3.7335
2002-01-03,3.7582,0.0198,3.7384
2002-01-04,3.7099,-0.0228,3.7327
2002-01-07,3.4806,-0.2017,3.6823
2002-01-08,3.3251,-0.2858,3.6109
2002-01-09,3.0904,-0.4164,3.5068
2002-01-10,2.742,-0.6118,3.3538
2002-01-11,2.2049,-0.9191,3.124
2002-01-14,1.495,-1.3033,2.7982
2002-01-15,1.3668,-1.1451,2.5119
2002-01-16,1.0474,-1.1716,2.219
2002-01-17,0.9607,-1.0067,1.9674
2002-01-18,0.7869,-0.9444,1.7313
2002-01-22,0.5142,-0.9737,1.4879
2002-01-23,0.3879,-0.8799,1.2679
2002-01-24,0.4657,-0.6417,1.1074
2002-01-25,0.5077,-0.4797,0.9875
2002-01-28,0.7359,-0.2012,0.9372
2002-01-29,0.6407,-0.2372,0.8779
2002-01-30,0.621,-0.2055,0.8265
2002-01-31,0.6224,-0.1633,0.7857
2002-02-01,0.488,-0.2382,0.7261
2002-02-04,0.1362,-0.472,0.6082
2002-02-05,-0.1888,-0.6376,0.4488
2002-02-06,-0.3209,-0.6157,0.2948
2002-02-07,-0.581,-0.7007,0.1197
2002-02-08,-0.9609,-0.8644,-0.0964
2002-02-11,-0.9931,-0.7173,-0.2758
2002-02-12,-0.9041,-0.5026,-0.4014
2002-02-13,-0.8879,-0.3891,-0.4987
2002-02-14,-0.8044,-0.2446,-0.5598
2002-02-15,-1.1136,-0.443,-0.6706
2002-02-19,-1.6462,-0.7805,-0.8657
2002-02-20,-1.8214,-0.7646,-1.0569
2002-02-21,-2.2451,-0.9506,-1.2945
2002-02-22,-2.7572,-1.1702,-1.587
2002-02-25,-2.8151,-0.9825,-1.8327
2002-02-26,-2.7351,-0.7219,-2.0131
2002-02-27,-2.7888,-0.6205,-2.1683
2002-02-28,-2.9698,-0.6412,-2.3286
2002-03-01,-3.0777,-0.5993,-2.4784
2002-03-04,-2.4851,-0.0054,-2.4797
2002-03-05,-2.0044,0.3803,-2.3847
2002-03-06,-1.7526,0.5057,-2.2583
2002-03-07,-1.5719,0.549,-2.121
2002-03-08,-1.2777,0.6746,-1.9523
2002-03-11,-1.0869,0.6924,-1.7792
2002-03-12,-1.1659,0.4907,-1.6566
2002-03-13,-1.2935,0.2905,-1.584
2002-03-14,-1.6156,-0.0253,-1.5903
2002-03-15,-1.6789,-0.0709,-1.608
2002-03-18,-1.7093,-0.0811,-1.6283
2002-03-19,-1.803,-0.1398,-1.6632
2002-03-20,-2.2651,-0.4815,-1.7836
2002-03-21,-2.4043,-0.4966,-1.9078
2002-03-22,-2.5195,-0.4894,-2.0301
2002-03-25,-2.7812,-0.6009,-2.1803
2002-03-26,-2.8796,-0.5594,-2.3202
2002-03-27,-3.0436,-0.5787,-2.4649
2002-03-28,-3.2282,-0.6107,-2.6175
2002-04-01,-3.3944,-0.6215,-2.7729
2002-04-02,-3.5768,-0.6431,-2.9337
2002-04-03,-3.6152,-0.5452,-3.07
2002-04-04,-3.6208,-0.4406,-3.1801
2002-04-05,-3.6621,-0.3855,-3.2765
2002-04-08,-3.5402,-0.2109,-3.3293
2002-04-09,-3.6238,-0.2356,-3.3882
2002-04-10,-3.8274,-0.3514,-3.476
2002-04-11,-4.0782,-0.4817,-3.5965
2002-04-12,-4.2393,-0.5143,-3.725
2002-04-15,-4.1992,-0.3794,-3.8199
2002-04-16,-3.9875,-0.1341,-3.8534
2002-04-17,-3.7387,0.0917,-3.8305
2002-04-18,-3.5546,0.2207,-3.7753
2002-04-19,-3.5853,0.152,-3.7373
2002-04-22,-3.5541,0.1466,-3.7007
2002-04-23,-3.6088,0.0735,-3.6823
2002-04-24,-3.8594,-0.1417,-3.7177
2002-04-25,-3.9113,-0.1549,-3.7564
2002-04-26,-4.1762,-0.3358,-3.8404
2002-04-29,-3.9325,-0.0737,-3.8588
2002-04-30,-3.7462,0.0901,-3.8363
2002-05-01,-3.5073,0.2632,-3.7705
2002-05-02,-3.3942,0.301,-3.6952
2002-05-03,-3.3675,0.2622,-3.6297
2002-05-06,-3.4078,0.1775,-3.5853
2002-05-07,-3.3376,0.1981,-3.5358
2002-05-08,-2.9486,0.4697,-3.4183
2002-05-09,-2.7331,0.5482,-3.2813
2002-05-10,-2.7389,0.4339,-3.1728
2002-05-13,-2.5583,0.4916,-3.0499
2002-05-14,-2.1196,0.7443,-2.8638
2002-05-15,-1.6935,0.9363,-2.6298
2002-05-16,-1.3347,1.036,-2.3707
2002-05-17,-0.9427,1.1424,-2.0851
2002-05-20,-0.5914,1.195,-1.7864
2002-05-21,-0.5503,0.9889,-1.5392
2002-05-22,-0.3937,0.9164,-1.3101
2002-05-23,-0.4517,0.6867,-1.1384
2002-05-24,-0.5477,0.4725,-1.0203
2002-05-28,-0.7277,0.2341,-0.9617
2002-05-29,-0.759,0.1622,-0.9212
2002-05-30,-0.8156,0.0845,-0.9001
2002-05-31,-0.9257,-0.0205,-0.9052
2002-06-03,-1.1577,-0.202,-0.9557
2002-06-04,-1.2002,-0.1956,-1.0046
2002-06-05,-1.2582,-0.2029,-1.0553
2002-06-06,-1.2885,-0.1865,-1.102
2002-06-07,-1.3222,-0.1762,-1.146
2002-06-10,-1.3551,-0.1673,-1.1878
2002-06-11,-1.4795,-0.2334,-1.2462
2002-06-12,-1.7716,-0.4203,-1.3513
2002-06-13,-2.0033,-0.5216,-1.4817
2002-06-14,-2.1205,-0.5111,-1.6094
2002-06-17,-2.1683,-0.4471,-1.7212
2002-06-18,-2.193,-0.3774,-1.8156
2002-06-19,-2.5407,-0.5801,-1.9606
2002-06-20,-2.8017,-0.6729,-2.1288
2002-06-21,-3.0517,-0.7383,-2.3134
2002-06-24,-3.1792,-0.6927,-2.4866
2002-06-25,-3.3953,-0.727,-2.6683
2002-06-26,-3.6137,-0.7563,-2.8574
2002-06-27,-3.9821,-0.8997,-3.0823
2002-06-28,-4.2173,-0.908,-3.3093
2002-07-01,-4.3568,-0.838,-3.5188
2002-07-02,-4.5026,-0.787,-3.7156
2002-07-03,-4.4546,-0.5912,-3.8634
2002-07-05,-4.2434,-0.304,-3.9394
2002-07-08,-3.9841,-0.0358,-3.9483
2002-07-09,-3.8121,0.109,-3.9211
2002-07-10,-3.6746,0.1972,-3.8718
2002-07-11,-3.3782,0.3949,-3.7731
2002-07-12,-3.1091,0.5312,-3.6403
2002-07-15,-2.7049,0.7483,-3.4532
2002-07-16,-2.4044,0.839,-3.2434
